page_id,link_number,link_url,link_text,link_title,is_external
0a5427ab-db23-4d27-92ed-28f6821240e4,28,https://www.geeksforgeeks.org/web-development/,Web DevelopmentView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,29,https://www.geeksforgeeks.org/ai-ml-ds/,AI ML & Data ScienceView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,30,https://www.geeksforgeeks.org/machine-learning/,Machine LearningView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,31,https://www.geeksforgeeks.org/python-programming-language/,PythonView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,32,https://www.geeksforgeeks.org/system-design-tutorial/,System DesignView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,33,https://www.geeksforgeeks.org/devops-tutorial/,DevOpsView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,34,https://www.geeksforgeeks.org/computer-science-fundamentals/programming-language-tutorials/,Programming LanguagesView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,35,https://www.geeksforgeeks.org/software-engineering/articles-on-computer-science-subjects-gq/,CS SubjectsView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,36,https://www.geeksforgeeks.org/blogs/geeksforgeeks-practice-best-online-coding-platform/,Practice DSAView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,37,https://www.geeksforgeeks.org/interview-prep/interview-corner/,Interview PreparationView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,38,https://www.geeksforgeeks.org/sql/guide-to-databases/,DatabasesView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,39,https://www.geeksforgeeks.org/websites-apps/software-and-tools-a-to-z-list/,Software & ToolsView more,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,40,https://www.geeksforgeeks.org/design-and-analysis-of-algorithms/,Analysis of Algorithms,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,41,https://www.geeksforgeeks.org/array-data-structure/,Array,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,42,https://www.geeksforgeeks.org/data-structures/linked-list/,Linked List,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,43,https://www.geeksforgeeks.org/searching-algorithms/,Searching Algorithms,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,44,https://www.geeksforgeeks.org/stack-data-structure/,Stack,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,45,https://www.geeksforgeeks.org/sorting-algorithms/,Sorting Algorithms,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,46,https://www.geeksforgeeks.org/hashing-data-structure/,Hashing,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,47,https://www.geeksforgeeks.org/graph-data-structure-and-algorithms/,Graph,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,48,https://in.linkedin.com/company/geeksforgeeks,,,True
0a5427ab-db23-4d27-92ed-28f6821240e4,49,https://www.instagram.com/geeks_for_geeks/,,,True
0a5427ab-db23-4d27-92ed-28f6821240e4,50,https://twitter.com/geeksforgeeks,,,True
0a5427ab-db23-4d27-92ed-28f6821240e4,51,https://www.facebook.com/geeksforgeeks.org/,,,True
0a5427ab-db23-4d27-92ed-28f6821240e4,52,https://www.youtube.com/geeksforgeeksvideos,,,True
0a5427ab-db23-4d27-92ed-28f6821240e4,53,https://geeksforgeeksapp.page.link/gfg-app,,,True
0a5427ab-db23-4d27-92ed-28f6821240e4,54,https://www.geeksforgeeks.org/about/,About Us,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,55,https://www.geeksforgeeks.org/legal/,Legal,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,56,https://www.geeksforgeeks.org/legal/privacy-policy/,Privacy Policy,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,57,https://www.geeksforgeeks.org/jobs?search=geeksforgeeks&tab_type=featured,Careers,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,58,https://www.geeksforgeeks.org/about/contact-us/,Contact Us,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,59,https://www.geeksforgeeks.org/gfg-corporate-solution/,Corporate Solution,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,60,https://www.geeksforgeeks.org/problem-of-the-day,POTD,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,61,https://www.geeksforgeeks.org/explore?page=1&sortBy=submissions,Practice Problems,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,62,https://www.geeksforgeeks.org/category/blogs/?type=recent,Blogs,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,63,https://www.geeksforgeeks.org/web-tech/web-technology/,Web Technology,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,64,https://www.geeksforgeeks.org/machine-learning/ai-ml-and-data-science-tutorial-learn-ai-ml-and-data-science/,"AI, ML & Data Science",,False
0a5427ab-db23-4d27-92ed-28f6821240e4,65,https://www.geeksforgeeks.org/gate/gate-exam-tutorial/,CS Core Subjects,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,66,https://www.geeksforgeeks.org/gfg-academy/geeksforgeeks-school/,School Subjects,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,67,https://www.geeksforgeeks.org/courses/category/machine-learning-data-science,ML and Data Science,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,68,https://www.geeksforgeeks.org/courses/category/dsa-placements,DSA and Placements,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,69,https://www.geeksforgeeks.org/courses/category/development-testing,Web Development,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,70,https://www.geeksforgeeks.org/courses/category/programming-languages,Programming Languages,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,71,https://www.geeksforgeeks.org/courses/category/cloud-devops,DevOps & Cloud,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,72,https://www.geeksforgeeks.org/courses/category/gate,GATE,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,73,https://www.geeksforgeeks.org/courses/category/trending-technologies/,Trending Technologies,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,74,https://www.geeksforgeeks.org/courses/offline-courses?city=noida,Noida,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,75,https://www.geeksforgeeks.org/courses/offline-courses?city=bengaluru,Bengaluru,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,76,https://www.geeksforgeeks.org/courses/offline-courses?city=pune,Pune,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,77,https://www.geeksforgeeks.org/courses/offline-courses?city=hyderabad,Hyderabad,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,78,https://www.geeksforgeeks.org/courses/offline-courses?selectedOfflineCity=Kolkata,Kolkata,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,79,https://www.geeksforgeeks.org/aptitude/aptitude-questions-and-answers/,Aptitude,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,80,https://www.geeksforgeeks.org/aptitude/puzzles/,Puzzles,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,81,https://www.geeksforgeeks.org/courses/gfg-160-series,GfG 160,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,82,https://www.geeksforgeeks.org/system-design/system-design-tutorial/,System Design,,False
0a5427ab-db23-4d27-92ed-28f6821240e4,83,https://www.geeksforgeeks.org/copyright-information/,All rights reserved,,False
