page_id,link_number,link_url,link_text,link_title,is_external
26d6f989-cf76-48a7-a7b0-3a545b5d250d,12,https://www.geeksforgeeks.org/linux-unix/linux-tutorial/,Linux,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,13,https://www.geeksforgeeks.org/devops/devops-tutorial/,DevOps,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,14,https://www.geeksforgeeks.org/courses/dsa-self-paced,DSA Online,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,15,https://www.geeksforgeeks.org/courses/data-science-live,Master DS & ML,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,16,https://www.geeksforgeeks.org/connect/home,Explore Now,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,17,https://www.geeksforgeeks.org/courses/interviewe-101-data-structures-algorithm-system-design/,4.9Tech Interview 101 - DSA and System DesignBeginner to Advanced399k+ interested GeeksGet 90% Refund,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,18,https://www.geeksforgeeks.org/courses/Java-backend-live/,4.6Java Backend Development with AI - LiveIntermediate and Advanced395k+ interested GeeksGet 90% Refund,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,19,https://www.geeksforgeeks.org/courses/generative-ai-training-program/,5.0Generative AI Training Program - LiveBeginner to Advanced42k+ interested GeeksGet 90% Refund,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,20,https://www.geeksforgeeks.org/courses/devops-live/,4.7DevOps Engineering with AI : Planning to ProductionBeginner to Advanced157k+ interested GeeksGet 90% Refund,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,21,https://www.geeksforgeeks.org/courses/cpp-programming-basic-to-advanced/,4.7C++ Programming - Self PacedBeginner to Advanced315k+ interested GeeksGet 90% Refund,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,22,https://www.geeksforgeeks.org/courses/java-online-course-complete-beginner-to-advanced/,4.6Java Programming - Self PacedBeginner to Advanced423k+ interested GeeksGet 90% Refund,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,23,https://www.geeksforgeeks.org/jobs,Jobs for you,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,24,https://www.geeksforgeeks.org/gfg-hiring-solutions-for-recruiters/,Hire with us,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,25,https://www.geeksforgeeks.org/advertise-with-us/,Advertise with Us,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,26,https://www.geeksforgeeks.org/campus-training-program/,Placement Training Program,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,27,https://www.geeksforgeeks.org/learn-data-structures-and-algorithms-dsa-tutorial/,Data Structure and AlgorithmsView more,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,28,https://www.geeksforgeeks.org/web-development/,Web DevelopmentView more,,False
26d6f989-cf76-48a7-a7b0-3a545b5d250d,29,https://www.geeksforgeeks.org/ai-ml-ds/,AI ML & Data ScienceView more,,False
